route_cd,route_name,internal_route_cd,ETM route_name,ETM Stage Codes
MRG148,MARGAO-COLLEM via PONDA,MRG148,148,MARGAO-FATORDA-MARGAO PWD-ARLEM-RAI AMYAKDE-RAI-TEMBER-AMORA-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA-UPPER BAZAR-CURTI-KHANDEPAR-CHWGUL W/S-HOLY CROSS-NESTLE-MRF-USGAO TISK-SUGAR FCTRY-DHARBANDORA-TATODI-SUKTALEM-DHATFARM-MOLLEM-NAVA WADA-METWADA-COLLEM
MRG15,PANAJI-CURCHOREM,MRG15,15,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-PAJENTAR-KSRL/BRLA X-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-BORDA-CHWGULE CLG-SONSODO-MAINA-CURTORIM-CARME CHAPL-TEMBI-MACAZAN-ROHINI BHAT-GUIRDOLIM-COTTA-ASSOLDA-XELVONA-ODAR-VORRA-AMBDKR CRCL-CURCHOREM
MRG151,MARGAO-BELGAO,MRG151,151,MARGAO-PONDA-SAKHALIM-BELGAO
MRG152,MARGAO-BELGAO,MRG152,152,MARGAO-PONDA-MARCEL-SAKHALIM-BELGAO
MRG153,MARGAO-BELGAO,MRG153,153,MARGAO-PONDA-MARCEL-SAKHALIM-CHORLA BOAR-JAMBOTI-BELGAO
MRG155,MARGAO-GADAG,MRG155,155,MARGAO-FATORDA-BORIM-PONDA-USGAOTISK-DHARBANDORA-DHATFARM-MOLLEM-GOA BORDER-ANMOD-KHANAPUR-BIDI-ALNAWAR-DHARWAD-HUBLI-HANNEKERI-GADAG
MRG156,MARGAO-HUBLI via ANMOD,MRG156,156,MARGAO-FATORDA-BORIM-PONDA-USGAOTISK-DHARBANDORA-DHATFARM-MOLLEM-GOABORDER-ANMOD-KHANAPUR-BIDI-ALNAWAR-DHARWAD-HUBLI
MRG157,MARGAO-BELGAO,MRG157,157,MARGAO-FATOEDA-BORIM-PONDA-USGAOTISK-DHARBANDORA-DHATFARM-MOLLEM-GOABORDER-ANMOD-KHANAPUR-PIRANWADI-BELGAO RLY-BELGAO
MRG158,MARGAO-KOLHAPUR,MRG158,158,MARGAO-FATORDA-BORIM-PONDA-USGAOTISK-DHARBANDORA-DHATFARM-MOLLEM-GOABORDER-ANMOD-KHANAPUR-PIRANWADI-BLEGAORLY-BELGAO-HATTARGI-SANKESHWAR-NIPANI-KAGAL-MIDC JUNCTI-KOLHAPUR
MRG159,MARGAO-BELGAO,MRG159,159,MARGAO-MARGAO/MARK-RAVONFOND-DONKHURIS-GUDI-PARODA-QUEPEM-TILAMOL-CURCHOREM-BANDOLIM-KIRLPAL-CODLI TISK-DHARBANDORA-DHATFARM-MOLLEM-GOABOARDER-ANMOD-KHANAPUR-PIRANWADI-BELBAUM RLY-BELGAO
MRG16,PONDA-CURCHOREM via SHIRODA,MRG16,16,PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA-DABOLI-MANKE-VAZANGAL-AMLI-PANCHWADI-P.TEMPLE-DAM ROAD-MAPA-CAPXEM-SAVORDE TSK-CURCHOREM
MRG16,PONDA-CURCHOREM via SHIRODA,MRG334,334,PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA-DABOLI-MANKE-VAZANGAL-AMLI-PANCHWADI-P.TEMPLE-DAM ROAD-MAPA-CAPXEM-SAVORDE TSK-CURCHOREM
MRG16,PONDA-CURCHOREM via SHIRODA,PNJ16,16,PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA-DABOLI-MANKE-VAZANGAL-AMLI-PANCHWADI-P.TEMPLE-DAM ROAD-MAPA-CAPXEM-SAVORDE TSK-CURCHOREM
MRG161,EV MARGAO-EV PANAJI,MRG161,161,MARGAO AC V-NUVEM AC V-RUMDER AC V-AG/ASHRA/AC-SONAULIM AC-VERNA AC EV-PIRNI AC EV-TITAN AC V-KSRL AC EV-FAJENTAR AC-CORTALIM AC-AGASSAIMACV-PLLAR AC V-G/VELHA AC-SHIRDONA AC-B/W/SHOP AC-B/GMC AC V-ST.CRUZX AC-PANAJI AC V
MRG162,MARGAO-GOAUNVERSIT,MRG162,162,MARGAO-GOAUNVERSIT
MRG163,MARGAO-MATIMOL,MRG163,163,MARGAO-MARGAO MKT-NAVELIM-DHARMAPUR-CHINCHINI X-DANDEWADI-PAZARKHAN-CUNCOLIM-DEMANI-BALLI-BENODE-GODEWAL-PADDI-PISURNEM-POLAKODE-GULEM-CHAR RASTA-CANACONA-CHAR RASTA-DEVBAG-DUMANE-AGONA CHRC-PANNA-KARSHIMOL-PARVE-SALERI-KAJUMOL-VAGON-SHIROTTI-MATIMOL
MRG164,MARGAO-MANGAL,MRG164,164,MARGAO-MARGAO MMK-PAJIFOND-A PAWAR HOU-RAWANFOND-MES COLLEGE-GANAPATI TE-LAKAKI/PALI-DON KHURIS-PADRIBHAT-GUDI-CHAND.TMP A-PARODA-QUEPEM-QPM COURT-TILAMOL-SOMSWR TEMP-SIRVOI-ZAMBAULIM-RIVONA CHUR-RIVONA-COLOMBA-KELVONA-USGALMAL-DONBOSCO-SULCORNA-CAZUR-DEVRE-VICHUNDRE-VICHUNDRE X-NETURLIM-JAKEM-MAN FO GATE-MAN PRI SCH-MANGAL
MRG165,CURCHOREM-MANGAL via RIVONA,MRG165,165,CURCHOREM-BANSAI-KAKUMADDI-TANKI-TILAMOL-SOMSWR TMP-SIRVOI-ZAMBAULIM-RIVONA CHUR-RIVONA-COLOMBA-KELVONA-CAVREM TISK-CAVREM-NAVELIM-CURPE-VICHUNDRE-NETURLIM-JAKEM-MAN FO GATE-MAN P SCH-MANGAL
MRG166,CURCHOREM-MANGAL via SULCORNA,MRG166,166,CURCHOREM-BANSAI-KAKUMADDI-TANKI-TILAMOL-SOMSWR TEM-SIRVOI-ZAMBAULIM-RIVONA CHUR-RIVONA-COLOMBA-KELVONA-USGALMAL-DON BOSCO-SULCORNA-CAZUR-DEVRE-VICHUNDRE-VICHUNDRE X-NETURLEM-JAKEM-MAN FO GATE-MAN P SCH-MANGAL
MRG167,CURCHOREM-MANGAL,MRG167,167,CURCHOREM-SHIVAJI CWK-CACORA-CHURCH GPC-SNG COURT-SNG DANDO-MASJID/BEND-SANGUIM-PAJIMOL-UGUIM-DESSAIWADA-VALKINI-BARAZANX-BHATI-MALLIKARJUN-VILLIAN-VALSHI-VADEM COLON-PORTEM-HANUMAN TEM-VICHUNDRE-NETURLIM-JAKEM-MANGAL FO G-MANGAL P SC-MANGAL
MRG168,MARGAO-MANGAL,MRG168,168,MARGAO-MARGAO MMK-PAJIFOND-A PAWAR HOU-RAWANFOND-MES COLLEGE-GANAPATI TE-LAKAKI/PALI-DON KHURIS-PADRIBHAT-GUDI-CHAND TRP A-PARODA-QUEPEM-QPM COURT-TIMOL-SOMWER TEMP-SIRVOI-ZAMBAULIM-RIVONA CHUR-RIVONA-COLOMBA-KELVONA-CAVREM TISK-CAVREM-NAVELIM-CURPEM-VICHUNDRE-NETURLIM-JAKEM-MAN FO GATE-MAN PRI SCH-MANGAL
MRG17,PONDA-CURCHOREM,MRG17,17,PONDA-UPPER BAZAR-CURTI-KHANDEPAR-CHWGUL W/S-HOLY CROSS-NESTLE-MRF-USGAO TISK-SUGAR FCTRY-DHARBANDORA-DAWKUND-CODLI TISK-SEZA GOA-DABAL PNCHY-VAGON-KIRLPAL-SAVARGAL-BANDOLI PMP-BANDOLI-PERIUDAK-GUDDEMOL-GANDHINAGAR-DHADE-SAVORDE TSK-CURCHOREM
MRG170,EV MARGAO-EV KARWAR,MRG170,170,EV MARGAO-EVMARGAO MA-EV NAVELIM-EV DHARMAPU-EV CHINCHIN-EV DANDEWAD-EV PAZORKHA-EV CUNCOLIM-EV DEMANI-EV BALLI-EV BENODE-EV GODEWAL-EV PADDI-EV PISORNEM-EV POLAKODE-EV GULLEM-EV CHAR RAS-EV CANACONA-EV SHRISTHA-EV MOKORD-EV BHATPAL-EV ARDFOND-EV PARTGAL-EV PARSHU T-EV POUIGINI-EV KARAY-EV MAXEM-EV DAPOT-EV LOLYE-EV XELIM-EV POLLEM B-EV MAZALI-EV SADASHIV-EV KARWAR
MRG172,EV PANAJI-EV SAWANTWADI,MRG172,172,EV PANAJI-EV SAI SERV-EVTIN BULD/-EVGULYKADE-EV PRV CHAP-EVPRV WADAK-EVPRV BAZAR-EV GIRI X-EV GREEN PA-EVGIRI CHAP-EV MAPUSA-EVMAPUSA CO-EVDULER-EVPEDEM/KRW-EVKARASWADA-EV H BOURD-EV BINANI-EV COLVALE-EV MAHAKHAZ-EV DHARGAL-EV KULAN-EV OSHELBAG-EV WALPE-EV WALPE CO-EV MALPE-EV PEDNEM-EV NAIBAG-EV STD BRID-EV PORASKAD-EV RLY BRID-EV UGVE-EV TAMBOSHE-EV TORSHE-EV DHUSKI-EV PATRADEV-EV BANDA-EV KONDWADA-EV XETRAFAL-EV MAZ NALA-EV SAWANTWADI
MRG173,EV HURBOUR-EV PANAJI via EV CORTALIM,MRG173,173,EV HURBOUR-EV SADA-EV VASCO-EV SHIPYARD-EV VADEM-EV CHICALIM-EV DABOLIM-EV ZUYAR-EV ZAREER-EV S.CONVEN-EV SANCOVAL-EV CORTALIM-EV AGASSAIM-EV PILLAR-EV GOAVELHA-EV SIRDON/Z-EV BAMB W/S-EV BAMB GMC-EV ST CRUZX-EV PANAJI
MRG175,EV PANAJI-EV VASCO via EV CORTALIM,MRG175,175,EV PANAJI-EV ST CRUZX-EV BAMB GMC-EVBAMB W/S-EV SIRIDON-EV GOA VELH-EV PILLAR-EV AGASSAIM-EV CORTALIM-EVSANCOVAL-EV S.CONVEN-EVZAREER-EV ZUYAR-EV DABOLIM-EV CHICALIM-EV VADEM-EV SHIPYARD-EV VASCO
MRG175,EV PANAJI-EV VASCO via EV CORTALIM,PRV197,197,EV PANAJI-EV ST CRUZX-EV BAMB GMC-EVBAMB W/S-EV SIRIDON-EV GOA VELH-EV PILLAR-EV AGASSAIM-EV CORTALIM-EVSANCOVAL-EV S.CONVEN-EVZAREER-EV ZUYAR-EV DABOLIM-EV CHICALIM-EV VADEM-EV SHIPYARD-EV VASCO
MRG176,EV VASCO-EV MARGAO via EV BIRLA,MRG176,176,EV VASCO-EV SHIPYARD-EV VADEM-EV CHICALIM-EV VIDYA/RA-EV AIRPORT-EV DABOLIM-EV MES COLLE-EV BIRLA-EV ZHARI-EV ZUARINAG-EV UPASNAGA-EV METASTRI-EV KHADI MA-EV TITAN-EV PIRNI-EV VERNA-EV SONAULIM-EV AGNELASH-EV RUMDI-EV NUVEM-EV MARGAO
MRG177,EV MARGAO-EV VASCO via EV CORTALIM,MRG177,177,EV MARGAO-EV NUVEM-EV RUMDER-EV AG/ASHRA-EV SONAULIM-EV VERNA-EV PIRNI-EV TITAN-EV KESAR/BX-EV FAJENTAR-EV CORTALIM-EV SANCOALE-EV S CONVEN-EV ZAREER-EV ZUYAR-EV DABOLIM-EV CHICALIM-EV VADEM-EV G SHIPYA-EV VASCO
MRG177,EV MARGAO-EV VASCO via EV CORTALIM,PNJ187,187,EV MARGAO-EV NUVEM-EV RUMDER-EV AG/ASHRA-EV SONAULIM-EV VERNA-EV PIRNI-EV TITAN-EV KESAR/BX-EV FAJENTAR-EV CORTALIM-EV SANCOALE-EV S CONVEN-EV ZAREER-EV ZUYAR-EV DABOLIM-EV CHICALIM-EV VADEM-EV G SHIPYA-EV VASCO
MRG178,EV MARGAO-EV BAMB GMC,MRG178,178,EV MARGAO-EV FATORDA-EV MRG PWD-EV ARLEM-EV RAI AMYA-EV RAI-EV TEMBER-EV AMORA-EV CHOUG/D-EV BORIM BR-EV SAI TEMP-EV BORIM SA-EV TOPCOLA-EV DHAVLI-EV PONDA-EV FMD CIRC-EV FARMAGUD-EV PATYEKAD-EV MARDOL-EV MANGESHI-EV KUNDAI-EV BHOMA-EV BANASTAR-EV DHULAPI-EV CORLIM-EV CORL/PUM-EV OLDGOA-EV BAIGINIM-EV ST P/CHU-EV RBDR/SCH-EV RIBANDAR-EV R/FERRY-EV R/PATTO-EV PANAJI-EV ST CRUZ-EV BAMB/GMC
MRG179,EV VASCO-EV SHIRODA,MRG179,179,EV VASCO-EV SHIPYARD-EV VADEM-EV CHICALIM-EV VIDYA/RE-EV AIRPORT-EV DABOLIM-EV MES COII-EV BIRLA-EV ZARIM-EV ZUARINAG-EV UPASNAGA-EV METASRIP-EV KHADIMAC-EV TITAN-EV PIRNI-EV VERNA-EV LOTULIM-EV CHOUG DO-EV BORI BRI-EVSAI TEMPL-EV BORI SKV-EV TOP COLA-EV DHAVLI-EV PONDA-EV DHAVLI-EV TOP COLA-EV SKVR-EV SAI TEMP-EV BORI BRD-EV TARVALEM-EV VAZEM-EV SHIRODA
MRG179,EV VASCO-EV SHIRODA,MRG192,192,VASCO-SHIPYARD-VADEM-CHICALIM-VIDYA/RE-AIRPORT-DABOLIM-MES COII-BIRLA-ZARIM-ZUARINAG-UPASNAGA-METASRIP-KHADIMAC-TITAN-PIRNI-VERNA-LOTULIM-CHOUG DO-BORI BRI-SAI TEMPL-BORI SKV-TOP COLA-DHAVLI-PONDA-DHAVLI-TOP COLA-SKVR-SAI TEMP-BORI BRD-TARVALEM-VAZEM-SHIRODA
MRG18,MARGAO-PONDA via TITAN,MRG18,18,MARGAO-NUVEM-RUMDER-AGNEL ASHRM-SONAULIM-VERNA-PIRNI-TITAN-CIPLA-TITAN-KSRL/BRLA X-THANA-CORPAWADA-KELOSI-RASSAIM DOK-RASSAIM FRY-ANGDI-LOTULIM-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA
MRG18,MARGAO-PONDA via TITAN,PRV124,124,PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-CHWGULE DOK-LOTULIM-ANGDI-RASSAIM FRY-RASSAIM DOK-KELOSI-CORPAWADA-THANA-KSRL/BRLA X-TITAN-CIPLA-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO
MRG180,EV PANAJI-EV MARGAO,MRG180,180,EV PANAJI-EV R PATTO-EV RBDR FER-EV RAIBANDA-EV R SCHOOL-EV ST PEDRU-EV BAIGINIM-EV OLD GOA-EV CORLIM P-EV CORLIM-EV DHULAPI-EV BANASTAR-EV BHOMA-EV KUNDAI-EV MANGESHI-EV MARDOL-EV PAYEKADE-EV FARMAGUD-EV FMD CIRC-EV PONDA-EV DHAVLI-EV TOPCOLA-EV B SAKVAR-EV S TEMPLE-EV B BRIDGE-EV CHOULE D-EV LUTULIM-EV ANGDI-EV R FERRY-EV R DOCK-EV KELOSHI-EV C WADA-EV THANA-EV KSRL B X-EV TITAN-EV CIPLA-EV TITAN-EV PIRNI-EV VERNA-EV SONAULIM-EV A.ASHRA-EV RUMDI-EV NUVEM-EV MARGAO
MRG180,EV PANAJI-EV MARGAO,PRV7,7,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-CHWGULE DOK-LOTULIM-ANGDI-RASSAIM FRY-RASSAIM DOK-KELOSI-CORPAWADA-THANA-KSRL/BRLA X-TITAN-CIPLA-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO
MRG186,MARGAO-MANDOPA CROSS,MRG186,186,MARGAO-BANK OF BARODA-PAJIFOND-RAWANFOND-MANDOPA GROUND-OPEN HALL-MANDIR-MANDOPA CROSS
MRG187,EV CURCHOREM-EV PANAJI,MRG187,187,CURCHOREM-MARGAO-PANAJI
MRG187,EV CURCHOREM-EV PANAJI,PNJ107,107,PANAJI-MARGAO-CURCHOREM
MRG188,EV MARGAO-EV CIPLA,MRG188,188,MARGAO-NUVEM-RUMDER-AGNEL ASHRM-SONAULIM-VERNA-PIRNI-CORTALIM-PAJENTAR-KSRL/BRLA X-TITAN-CIPLA
MRG189,EV MARGAO-EV PATRADEVI EV,MRG189,189,MARGAO-NUVEM-RUMDER-AGNEL ASHRM-SONAULIM-VERNA-PIRNI-TITAN-CIPLA-TITAN-KSRL BRLA X-PAJENTAR-CORTALIM-AGASSAIM-PILLAR-GOA VELHA-SIRDON ZUAR-BAMBOLI WORKSHOP-BAMBOLI GMC-ST CRUZ X-PANAJI-SAI SERV-TEEN BUILDING-GULYAKAD-PRV CHAP-PRV WADAKODE-PRV BAZAR-GIRIX-GREEN PARK-GIRICHAP-MAPUSA-MAPUSA COURT-DULER-PEDE KRN-KARASWADA-HOUSING BOARD-BINANI-COLVALE-MAHAKHAZ-DHARGAL-KULAN-OSHELBAG-WALPE-WALPE CO-MALPE-PEDNE-NAIBAG-SAT BRIDG-PORASKAD-RLYBRIDG-UGVE-TAMBOSHE-TORSHE-DHUSKI-PATRADEVI
MRG19,MARGAO-PONDA,MRG19,19,MARGAO-FATORDA-MARGAO PWD-ARLEM-RAI AMYAKDE-RAI-TEMBER-AMORA-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA
MRG190,MARGAO-KARWAR,MRG190,190,MARGAO-KARWAR
MRG191,PANAJI-VALPOI,MRG191,191,PANAJI-R.PATTO-RBDR FERR-RIBANDAR-RBDRSCHO-STPEDRU-BAIGINI-OLD GOA-CORL/PUM-CORLIM-DHULAPI-BANASTAR-TIVRE/BU-TIVREM-MARCEL-KAND/TEM-AMONA-SEZA GAT-NAV/TEMP-NAVELIM-KUDNEM-GAWTHAN-SAKHALIM-HOUSIN B-HARVALE-PRATAP N-SUPA/PUD-HONDA-H/WADAKA-ACGL/SAL-BHUIPAL-KUMARKHA-REDIGHAT-NGVE/N C-VALPOI
MRG193,MARGAO-OLD GOA,MRG193,193,MARGAO-OLD GOA
MRG194,MARGAO-MOPA AIRPORT,MRG194,194,MARGAO-PANAJI-MAPUSA-MOPA AIRPORT
MRG194,MARGAO-MOPA AIRPORT,PNJ193,193,MARGAO-PANAJI-MAPUSA-MOPA AIRPORT
MRG194,MARGAO-MOPA AIRPORT,PRV216,216,MARGAO-PANAJI-MAPUSA-MOPA AIRPORT
MRG195,CALANGUTE-MOPA AIRPORT,MRG195,195,CALANGUTE-MAPUSA-MOPA AIRPORT
MRG195,CALANGUTE-MOPA AIRPORT,PNJ194,194,CALANGUTE-MAPUSA-MOPA AIRPORT
MRG195,CALANGUTE-MOPA AIRPORT,PRV217,217,CALANGUTE-MAPUSA-MOPA AIRPORT
MRG196,RAJBAG-KARWAR,MRG196,196,RAJBAG-PANSULEM-CANACONA-SHRISTHAL-MOKHARD-BHATPAL-ARDOFOND-PARTGAL-PRSHURM TMP-POIGUINIM-KARAY-MAXEM-DAPOT-LOLYE-XELIM-POLLEM BDR-MAZALI-SADASHIVGAD-KARWAR
MRG196,RAJBAG-KARWAR,MRG203,203,RAJBAG-PANSULEM-CANACONA-SHRISTHAL-MOKHARD-BHATPAL-ARDOFOND-PARTGAL-PRSHURM TMP-POIGUINIM-KARAY-MAXEM-DAPOT-LOLYE-XELIM-POLLEM BDR-MAZALI-SADASHIVGAD-KARWAR
MRG197,MARGAO-MIRAJ,MRG197,197,MARGAO-TITAN-CORTALIM-PILLAR-BAMBOLI GMC-PANAJI-TIN BLD/COL-GULYAKADE-PRV BAZAR-GUIRIM-MAPUSA-KARASWADA-COLVALE-DHARGAL-PEDNE-STD. BRIDGE-PORASKADE-UGVE-TORSHE-PATRADEVI-BANDA-SAWANTWADI-AKERI-ZARAP-KUDAL-PANDUR-ORAS-KASAL-OSARGAO-KANKAVLI-HUMRAT-NANGAO-TALARA-VAIBHAVWADI-GAGANBAWDA-SALVON-KALE-RANKALA-KOLHAPUR-HATKALAGNE-JAISINGPUR-MIRAJ
MRG198,MARGAO-KALAY,MRG198,198,MARGAO-MARGAO MKT-PAJIFOND-A.PWER HUSE-RAWANFOND-MES COLLEGE-GANPATI TMP-LAKAKI/PALI-DON KHURIS-PADRIBHAT-GUDI-CHAD.TMP AG-PARODA-QUEPEM-QPM COURT-TILAMOL-TANKI-KAKUMADDI-BANSAI-CURCHOREM-SHIVAJI CWK-CACORA-CURCH GPC-SNG COURT-SNG DANDO-MASJID/BEND-SANGUEM-AMDAI-CHULNAMAL-APRANT-COSTI-DUDAI-KUTHARWADA-KALAY
MRG199,PANAJI-KALAY,MRG199,199,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA-DABOLI-MANKE-VAZANGAL-AMLI-PANCHWADI-P.TEMPLE-DAM ROAD-MAPA-CAPXEM-SAVORDE TSK-CURCHOREM-SHIVAJI CWK-CACORA-CURCH GPC-SNG COURT-SNG DANDO-MASJID/BEND-SANGUEM-AMDAI-CHULNAMAL-APRANT-COSTI-DUDAI-KUTHARWADA-KALAY
MRG2,MARGAO-PANAJI via CANSAULIM,MRG2,2,MARGAO-NUVEM-MURIDA/CLTA-RAILWAY X-MAJORDA-UTTORDA-AROSSIM-CANSAULIM-VELSAO-VELSAO B/S-DMDR TMP/MR-UPAS NAGAR-SANCOALE-SNC TMP/JNC-SNC BANK-CORTALIM X-CORTALIM-AGASSAIM-PILLAR-GOA VELHA-SIRDON/ZUAR-BAMBOLI W/S-BAMBOLI GMC-ST. CRUZ X-PANAJI
MRG2,MARGAO-PANAJI via CANSAULIM,PRV220,220,MARGAO-NUVEM-MURIDA/CLTA-RAILWAY X-MAJORDA-UTTORDA-AROSSIM-CANSAULIM-VELSAO-VELSAO B/S-DMDR TMP/MR-UPAS NAGAR-SANCOALE-SNC TMP/JNC-SNC BANK-CORTALIM X-CORTALIM-AGASSAIM-PILLAR-GOA VELHA-SIRDON/ZUAR-BAMBOLI W/S-BAMBOLI GMC-ST. CRUZ X-PANAJI
MRG20,MARGAO-SHIRODA,MRG20,20,MARGAO-FATORDA-MARGAO PWD-ARLEM-RAI AMYAKDE-RAI-TEMBER-AMORA-CHWGULE DOK-BORI BRDG-TARVALEM-VAZEM-SHIRODA
MRG200,KAMORCOND-MARGAO,MRG200,200,KAMORCOND-VAGON-DABAL PNCHY-SEZA GOA-CODLI TISK-MARUTI TMP-DABAL-SATERI MOL-NKL PST OFF-NIRANKAL-KONSHEM-PAZ-SAKHARWAL-TORLA-ANANDWADI-SHIRODA-VAZEM-TARVALEM-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-CHWGULE DOK-AMORA-TEMBER-RAI-RAI AMYAKDE-ARLEM-MARGAO PWD-FATORDA-MARGAO
MRG204,DON BOSCO-MARGAO,MRG204,204,DON BOSCO-USGALMAL X-KELVONA-COLOUMBA-RIVONA-RIVONA CHRC-ZAMBAULIM-SIRVOI-SOMSWR TMP-TILAMOL-QPM COURT-QUEPEM-PARODA-CHAD.TMP AG-GUDI-PADRIBHAT-DON KHURIS-LAKAKI/PALI-GANPATI TMP-MES COLLEGE-RAWANFOND-A.PWER HUSE-PAJIFOND-MARGAO MKT-MARGAO
MRG205,FMD ENG CLG-KALAY,MRG205,205,FMD ENG CLG-FARMAGUDI-FMD CIRCLE-PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA-DABOLI-MANKE-VAZANGAL-AMLI-PANCHWADI-P.TEMPLE-DAM ROAD-MAPA-CAPXEM-SAVORDE TSK-CURCHOREM-SHIVAJI CWK-CACORA-CURCH GPC-SNG COURT-SNG DANDO-MASJID/BEND-SANGUEM-AMDAI-CHULNAMAL-APRANT-COSTI-DUDAI-KUTHARWADA-KALAY
MRG206,CALANGUTE-PANAJI via VEREM,MRG206,206,CALANGUTE-CLNGT CIRCL-DOLFIN CIRC-ARADI-SALIGAO-PILERNE IDC-MONICA VADO-MDNI/VP.PLR-VEREM-VEREM BANK-BETIM FERRY-BETIM-MALIM-PANAJI
MRG206,CALANGUTE-PANAJI via VEREM,PNJ52,52,PANAJI-MALIM-BETIM-BETIM FERRY-VEREM BANK-VEREM-MDNI/VP.PLR-MONICA VADO-PILERNE IDC-SALIGAO-ARADI-DOLFIN CIRC-CLNGT CIRCL-CALANGUTE
MRG21,MARGAO-CURCHOREM via QUEPEM,MRG21,21,MARGAO-MARGAO MKT-PAJIFOND-A.PWER HUSE-RAWANFOND-MES COLLEGE-GANPATI TMP-LAKAKI/PALI-DON KHURIS-PADRIBHAT-GUDI-CHAD.TMP AG-PARODA-QUEPEM-QPM COURT-TILAMOL-TANKI-KAKUMADDI-BANSAI-CURCHOREM
MRG22,MARGAO-CURCHOREM,MRG22,22,MARGAO-MARGAO MKT-PAJIFOND-A.PWER HUSE-RAWANFOND-MES COLLEGE-GANPATI TMP-LAKAKI/PALI-DON KHURIS-PADRIBHAT-GUDI-CHAD.TMP AG-PARODA-Q. AMONA-GARAGE-QUEPEM-QPM COURT-TILAMOL-TANKI-KAKUMADDI-BANSAI-CURCHOREM
MRG23,MARGAO-CURCHOREM via GUIRDOLIM,MRG23,23,MARGAO-BORDA-CHWGULE CLG-SONSODO-MAINA-CURTORIM-CARME CHAPL-TEMBI-MACAZAN-ROHINI BHAT-GUIRDOLIM-COTTA-ASSOLDA-XELVONA-ODAR-VORRA-AMBDKR CRCL-CURCHOREM
MRG23,MARGAO-CURCHOREM via GUIRDOLIM,MRG68,68,MARGAO-BORDA-CHWGULE CLG-SONSODO-MAINA-CURTORIM-CARME CHAPL-TEMBI-MACAZAN-ROHINI BHAT-GUIRDOLIM-COTTA-ASSOLDA-XELVONA-ODAR-VORRA-AMBDKR CRCL-CURCHOREM
MRG24,MARGAO-BICHOLIM,MRG24,24,MARGAO-NUVEM-RUMDER-AGNEL ASHRM-SONAULIM-VERNA-PIRNI-TITAN-CIPLA-TITAN-KSRL/BRLA X-PAJENTAR-CORTALIM-AGASSAIM-PILLAR-NEURA-VODLE NEURA-MANDUR TITO-AZOSHI-CARMALI-PETTER-K. RAILWAY-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NAVELIM-KUDNE-GAWTHAN-SANKHALI-KARAPUR TSK-KARAPUR PHC-KARAPUR-SARVAN-SARVAN X-ZATYE COLGE-BICHOLIM
